Zip,Total Enrollment 11,Total Enrollment 12,Total Enrollment 13,private average,zindex,avg_w,num11,num12,num13,num_avg,SCF,total students,percent public,expected api,API - expected,Population,,percent public rank,API-expected rank,,,,59.12553603,,,,,,,,,,,,,,
94566,45,42,41,42.66666667,919800,886.5555556,6639,6691,6617,6649,945,6691.666667,0.99362391,877.5761227,8.979432856,40884,,897,682,,,,,,,,,,,,,,,,,,
94568,1631,1604,1577,1604,672000,864.25,3610,3818,4012,3813.333333,945,5417.333333,0.703913365,836.3060239,27.9439761,46016,,133,821,,,,,,,,,,,,,,,,,,
94571,,,,0,276100,797,794,795,761,783.3333333,945,783.3333333,1,770.3704625,26.6295375,7911,,1056,811,,,,,,,,,,,,,,,,,,
94572,316,20,338,224.6666667,380500,747,459,454,457,456.6666667,945,681.3333333,0.670254403,787.7578649,-40.7578649,8684,,112,297,,,,,,,,,,,,,,,,,,
94574,251,158,243,217.3333333,965100,823,996,1005,985,995.3333333,945,1212.666667,0.820780649,885.1206565,-62.1206565,8742,,258,183,,,,,,,,,,,,,,,,,,
94577,336,308,344,329.3333333,469000,760,5501,5434,5404,5446.333333,945,5775.666667,0.942979165,802.4971859,-42.4971859,45560,,603,287,,,,,,,,,,,,,,,,,,
94578,439,417,414,423.3333333,437300,734.3333333,879,860,904,881,945,1304.333333,0.675440838,797.2176777,-62.88434437,38558,,115,180,,,,,,,,,,,,,,,,,,
94579,859,593,587,679.6666667,469700,754,1807,1866,1805,1826,945,2505.666667,0.728748171,802.6137681,-48.6137681,20571,,147,250,,,,,,,,,,,,,,,,,,
94580,780,778,752,770,447900,772.5,5784,5818,5952,5851.333333,945,6621.333333,0.883709223,798.9830653,-26.4830653,27152,,390,418,,,,,,,,,,,,,,,,,,
94582,,,,0,944400,938.1111111,6041,6559,7022,6540.666667,945,6540.666667,1,881.6731543,56.43795681,38537,,1056,980,,,,,,,,,,,,,,,,,,
94583,45,32,,38.5,778700,916.3333333,5871,5840,6042,5917.666667,945,5956.166667,0.993536111,854.0764821,62.25685123,34859,,896,1017,,,,,,,,,,,,,,,,,,
94585,,,,0,286000,810.5,1916,1947,2037,1966.666667,945,1966.666667,1,772.0192679,38.4807321,28263,,1056,892,,,,,,,,,,,,,,,,,,
94587,396,467,586,483,604100,812.375,5895,5938,5932,5921.666667,945,6404.666667,0.924586239,824.9975505,-12.6225505,69516,,526,511,,,,,,,,,,,,,,,,,,
94588,195,55,175,141.6666667,789400,919.6666667,4585,4600,4595,4593.333333,945,4735,0.970080957,855.8585243,63.80814237,30842,,737,1021,,,,,,,,,,,,,,,,,,
94589,30,35,27,30.66666667,236000,752.6,3939,4156,4168,4087.666667,945,4118.333333,0.992553622,763.6919679,-11.0919679,29876,,892,530,,,,,,,,,,,,,,,,,,
94590,720,732,820,757.3333333,218200,728.8,1539,1798,1650,1662.333333,945,2419.666667,0.68700923,760.7274491,-31.9274491,35420,,121,372,,,,,,,,,,,,,,,,,,
94591,1156,1113,1067,1112,323100,769.25,3979,4503,4450,4310.666667,945,5422.666667,0.794934841,778.1981245,-8.9481245,53042,,215,545,,,,,,,,,,,,,,,,,,
94595,299,303,316,306,476400,918,322,356,356,344.6666667,945,650.6666667,0.529713115,803.7296263,114.2703737,16425,,59,1145,,,,,,,,,,,,,,,,,,
94596,292,291,285,289.3333333,804600,898.3333333,1584,1653,1626,1621,945,1910.333333,0.848543012,858.3900235,39.94330983,20037,,302,899,,,,,,,,,,,,,,,,,,
94597,783,782,782,782.3333333,657200,897,1416,1437,1458,1437,945,2219.333333,0.647491739,833.8411431,63.1588569,20277,,95,1019,,,,,,,,,,,,,,,,,,
94598,793,1171,1178,1047.333333,826800,907.7142857,3583,3604,3683,3623.333333,945,4670.666667,0.775763631,862.0873447,45.62694101,25818,,191,939,,,,,,,,,,,,,,,,,,
94599,,,,0,760400,797,106,91,89,95.33333333,945,95.33333333,1,851.0286903,-54.0286903,3021,,1056,222,,,,,,,,,,,,,,,,,,
94601,719,713,632,688,320000,753.2941176,3590,3655,3946,3730.333333,946,4418.333333,0.844285175,777.6818319,-24.38771425,50294,,294,436,,,,,,,,,,,,,,,,,,
94602,1475,1422,1471,1456,660100,775.75,1439,1388,1323,1383.333333,946,2839.333333,0.487203569,834.3241265,-58.5741265,28329,,40,199,,,,,,,,,,,,,,,,,,
94603,,,,0,255500,725.3636364,2907,2939,3046,2964,946,2964,1,766.9396149,-41.57597854,31403,,1056,291,,,,,,,,,,,,,,,,,,
94605,1373,1302,1319,1331.333333,401400,710.4,2270,2258,2140,2222.666667,946,3554,0.625398612,791.2386763,-80.8386763,39016,,87,119,,,,,,,,,,,,,,,,,,
94606,432,199,347,326,393700,727.8571429,1984,1937,1852,1924.333333,946,2250.333333,0.855132573,789.9562721,-62.09912924,36672,,320,184,,,,,,,,,,,,,,,,,,
94607,46,59,40,48.33333333,409500,726.8,1694,1813,2242,1916.333333,946,1964.666667,0.975398711,792.5876989,-65.7876989,24978,,770,167,,,,,,,,,,,,,,,,,,
94608,,,,0,477100,770,1721,1806,1864,1797,946,1797,1,803.8462085,-33.8462085,28019,,1056,356,,,,,,,,,,,,,,,,,,
94609,609,637,688,644.6666667,667700,670.8,634,655,775,688,946,1332.666667,0.516258129,835.5898761,-164.7898761,20596,,55,13,,,,,,,,,,,,,,,,,,
94610,440,437,449,442,867900,783.8,2788,2765,2753,2768.666667,946,3210.666667,0.862333887,868.9323853,-85.1323853,29287,,340,106,,,,,,,,,,,,,,,,,,
94611,844,625,671,713.3333333,942300,900.3636364,5030,5105,5321,5152,946,5865.333333,0.87838145,881.3234077,19.04022866,36565,,373,758,,,,,,,,,,,,,,,,,,
94612,219,218,41,159.3333333,442700,713,1318,1296,1291,1301.666667,946,1461,0.890942277,798.1170261,-85.1170261,14389,,407,107,,,,,,,,,,,,,,,,,,
94618,1275,1273,1261,1269.666667,1021600,868.75,1200,1153,1171,1174.666667,946,2444.333333,0.480567299,894.5305055,-25.7805055,16046,,35,426,,,,,,,,,,,,,,,,,,
94619,417,443,410,423.3333333,533000,819.8888889,2929,2930,3051,2970,946,3393.333333,0.87524558,813.1561299,6.732758989,23299,,366,664,,,,,,,,,,,,,,,,,,
94621,230,214,189,211,231600,706.3076923,2963,2914,3098,2991.666667,946,3202.666667,0.934117402,762.9591655,-56.65147319,29870,,563,208,,,,,,,,,,,,,,,,,,
94702,267,220,283,256.6666667,688800,917,198,201,203,200.6666667,947,457.3333333,0.43877551,839.1039967,77.8960033,15979,,22,1077,,,,,,,,,,,,,,,,,,
94703,226,237,243,235.3333333,729400,844.75,1762,1883,1860,1835,947,2070.333333,0.886330704,845.8657643,-1.1157643,19846,,397,607,,,,,,,,,,,,,,,,,,
94704,249,15,,132,790100,730,2470,2390,2334,2398,947,2530,0.947826087,855.9751065,-125.9751065,25592,,621,33,,,,,,,,,,,,,,,,,,
94705,225,211,71,169,1263400,821.75,1081,1042,1046,1056.333333,947,1225.333333,0.862078346,934.8013283,-113.0513283,12762,,339,47,,,,,,,,,,,,,,,,,,
94706,660,668,692,673.3333333,718100,902.8,2717,2720,2758,2731.666667,947,3405,0.802251591,843.9837945,58.8162055,19615,,225,993,,,,,,,,,,,,,,,,,,
94707,,12,106,59,1003600,879.5,467,487,520,491.3333333,947,550.3333333,0.892792247,891.5326775,-12.0326775,11710,,418,517,,,,,,,,,,,,,,,,,,
94708,,,,0,997000,907.5,627,649,657,644.3333333,947,644.3333333,1,890.4334739,17.0665261,10985,,1056,744,,,,,,,,,,,,,,,,,,
94709,337,377,417,377,772100,874,274,268,250,264,947,641,0.411856474,852.9772785,21.0227215,11806,,19,773,,,,,,,,,,,,,,,,,,
94710,470,489,766,575,662800,872,274,304,301,293,947,868,0.337557604,834.7738007,37.2261993,6948,,11,883,,,,,,,,,,,,,,,,,,
94801,15,24,8,15.66666667,236800,702.5714286,1874,1929,1907,1903.333333,948,1919,0.991836026,763.8252047,-61.25377613,29395,,886,189,,,,,,,,,,,,,,,,,,
94803,418,524,523,488.3333333,429100,774,2104,2185,2285,2191.333333,948,2679.666667,0.817763403,795.8520005,-21.8520005,24904,,252,454,,,,,,,,,,,,,,,,,,
94804,765,791,766,774,299900,680.2222222,3498,3535,3477,3503.333333,948,4277.333333,0.819046135,774.3342573,-94.11203508,38559,,255,84,,,,,,,,,,,,,,,,,,
94805,252,224,241,239,390700,703,1260,1336,1312,1302.666667,948,1541.666667,0.844972973,789.4566341,-86.4566341,13648,,297,102,,,,,,,,,,,,,,,,,,
94806,387,359,366,370.6666667,293400,716.1428571,4596,4660,4778,4678,948,5048.666667,0.926581276,773.2517083,-57.10885116,59861,,536,206,,,,,,,,,,,,,,,,,,
94901,580,157,582,439.6666667,878500,804.7777778,2925,3093,3252,3090,949,3529.666667,0.875436774,870.6977729,-65.91999512,41157,,369,165,,,,,,,,,,,,,,,,,,
94903,870,963,1607,1146.666667,772700,814.1428571,2765,2684,2670,2706.333333,949,3853,0.702396401,853.0772061,-38.93434896,29040,,132,314,,,,,,,,,,,,,,,,,,
94904,716,714,728,719.3333333,1474800,935.5,848,887,930,888.3333333,949,1607.666667,0.552560647,970.0091527,-34.5091527,11995,,64,352,,,,,,,,,,,,,,,,,,
94920,240,248,226,238,2292800,958,984,1054,1119,1052.333333,949,1290.333333,0.815551537,1000,-42,12474,,250,289,,,,,,,,,,,,,,,,,,
94923,,,,0,738100,817,19,24,14,19,949,19,1,847.3147145,-30.3147145,1411,,1056,386,,,,,,,,,,,,,,,,,,
94924,,,,0,1427700,842,85,83,80,82.66666667,949,82.66666667,1,962.1648361,-120.1648361,1638,,1056,41,,,,,,,,,,,,,,,,,,
94925,329,10,922,420.3333333,1071700,915,444,437,452,444.3333333,949,864.6666667,0.51387818,902.8744601,12.1255399,9253,,54,708,,,,,,,,,,,,,,,,,,
94928,75,27,33,45,414300,767.9,4344,4175,4144,4221,949,4266,0.989451477,793.3871197,-25.4871197,43170,,864,429,,,,,,,,,,,,,,,,,,
94930,207,192,198,199,742200,902.5,825,849,866,846.6666667,949,1045.666667,0.809690787,847.9975531,54.5024469,8500,,240,971,,,,,,,,,,,,,,,,,,
94931,24,30,,27,437000,761,302,291,329,307.3333333,949,334.3333333,0.919242273,797.1677139,-36.1677139,8470,,501,335,,,,,,,,,,,,,,,,,,
94939,460,597,486,514.3333333,1331000,811,1682,1748,1734,1721.333333,949,2235.666667,0.769941852,946.0598379,-135.0598379,6859,,186,25,,,,,,,,,,,,,,,,,,
94941,677,639,574,630,1273300,929.1428571,2956,3099,3222,3092.333333,949,3722.333333,0.830751321,936.4501337,-7.307276557,30496,,275,562,,,,,,,,,,,,,,,,,,
94945,281,320,342,314.3333333,692300,840.6666667,1172,1154,1180,1168.666667,949,1483,0.788042257,839.6869077,0.979758967,17167,,204,624,,,,,,,,,,,,,,,,,,
94947,269,272,251,264,625300,832.375,2810,2997,3015,2940.666667,949,3204.666667,0.917620137,828.5283257,3.8466743,24283,,492,648,,,,,,,,,,,,,,,,,,
94949,,,11,11,769200,881.6666667,882,941,959,927.3333333,949,938.3333333,0.988277087,852.4942951,29.17237157,17202,,861,830,,,,,,,,,,,,,,,,,,
94952,704,691,669,688,629400,862.2,620,600,641,620.3333333,949,1308.333333,0.474140127,829.2111643,32.9888357,32858,,33,857,,,,,,,,,,,,,,,,,,
94954,240,182,200,207.3333333,500000,849.6666667,1840,1836,1831,1835.666667,949,2043,0.898515255,807.6601119,42.00655477,37365,,437,907,,,,,,,,,,,,,,,,,,
94957,320,,320,320,2417300,934,279,256,271,268.6666667,949,588.6666667,0.456398641,1000,-66,1332,,29,164,,,,,,,,,,,,,,,,,,
94960,798,865,892,851.6666667,992700,911.6666667,1377,1046,1112,1178.333333,949,2030,0.58045977,889.7173261,21.94934057,15740,,74,783,,,,,,,,,,,,,,,,,,
94965,133,150,103,128.6666667,1087800,770.6666667,241,246,251,246,949,374.6666667,0.65658363,905.5558507,-134.889184,10847,,100,26,,,,,,,,,,,,,,,,,,
95003,560,519,543,540.6666667,728300,810.3333333,2856,2857,2851,2854.666667,950,3395.333333,0.84076183,845.6825637,-35.34923037,23974,,286,340,,,,,,,,,,,,,,,,,,
95004,12,6,,9,499200,784,335,319,299,317.6666667,950,326.6666667,0.97244898,807.5268751,-23.5268751,3918,,756,439,,,,,,,,,,,,,,,,,,
95006,,,,0,413700,833.5,1371,1551,1650,1524,950,1524,1,793.2871921,40.2128079,8979,,1056,901,,,,,,,,,,,,,,,,,,
95008,1479,1514,1594,1529,890500,830,3079,3144,3057,3093.333333,950,4622.333333,0.669214682,872.6963249,-42.6963249,45260,,111,285,,,,,,,,,,,,,,,,,,
95010,,,,0,655600,848,649,634,664,649,950,649,1,833.5746695,14.4253305,9137,,1056,725,,,,,,,,,,,,,,,,,,
95014,386,358,426,390,1549900,955.5,11369,11581,11704,11551.33333,950,11941.33333,0.967340331,982.5167573,-27.0167573,60717,,720,412,,,,,,,,,,,,,,,,,,
95018,44,46,45,45,473700,823.5,1542,1617,1547,1568.666667,950,1613.666667,0.9721132,803.2799521,20.2200479,7778,,754,766,,,,,,,,,,,,,,,,,,
95020,646,658,740,681.3333333,595400,801.4,8015,7932,8168,8038.333333,950,8719.666667,0.921862457,823.5486003,-22.1486003,57349,,510,452,,,,,,,,,,,,,,,,,,
95023,351,335,297,327.6666667,404200,746.8235294,7002,6976,7057,7011.666667,950,7339.333333,0.95535471,791.7050051,-44.88147569,48841,,663,267,,,,,,,,,,,,,,,,,,
95030,288,293,318,299.6666667,2063400,903.3333333,2496,2519,2612,2542.333333,950,2842,0.894557823,1000,-96.66666667,12791,,420,75,,,,,,,,,,,,,,,,,,
95032,1239,1255,1192,1228.666667,1335500,944,2183,2304,2464,2317,950,3545.666667,0.653473724,946.8092949,-2.8092949,25089,,97,593,,,,,,,,,,,,,,,,,,
95033,,,,0,925200,931,491,513,508,504,950,504,1,878.4754711,52.5245289,9372,,1056,965,,,,,,,,,,,,,,,,,,
95035,723,728,738,729.6666667,729500,840.5384615,7306,7342,7354,7334,950,8063.666667,0.909511802,845.8824189,-5.343957362,66943,,464,573,,,,,,,,,,,,,,,,,,
95037,928,904,847,893,779500,785.0909091,5623,5438,5405,5488.666667,950,6381.666667,0.860067903,854.2097189,-69.11880981,45579,,335,154,,,,,,,,,,,,,,,,,,
95045,,,,0,471600,756,579,565,543,562.3333333,950,562.3333333,1,802.9302055,-46.9302055,4046,,1056,256,,,,,,,,,,,,,,,,,,
95046,43,26,,34.5,862700,780,367,349,305,340.3333333,950,374.8333333,0.907959093,868.0663461,-88.0663461,6417,,458,98,,,,,,,,,,,,,,,,,,
95050,391,599,442,477.3333333,762900,772.5,2100,2095,2050,2081.666667,950,2559,0.813468803,851.4450553,-78.9450553,35923,,246,127,,,,,,,,,,,,,,,,,,
95051,1739,1763,1882,1794.666667,859000,826,5856,5841,5882,5859.666667,950,7654.333333,0.765535862,867.4501259,-41.4501259,54327,,181,293,,,,,,,,,,,,,,,,,,
95054,598,608,610,605.3333333,816100,830.3333333,1139,1165,1181,1161.666667,950,1767,0.657423128,860.3053025,-29.97196917,23364,,101,391,,,,,,,,,,,,,,,,,,
95060,711,923,931,855,757300,748.375,2487,2464,2495,2482,950,3337,0.74378184,850.5123977,-102.1373977,46377,,155,61,,,,,,,,,,,,,,,,,,
95062,159,147,147,151,677900,741.9090909,2938,2862,2886,2895.333333,950,3046.333333,0.950432214,837.2886453,-95.37955439,36079,,632,78,,,,,,,,,,,,,,,,,,
95065,186,177,174,179,661100,875,246,278,279,267.6666667,950,446.6666667,0.599253731,834.4906725,40.5093275,8113,,76,903,,,,,,,,,,,,,,,,,,
95066,352,318,327,332.3333333,703100,886.3333333,1549,1531,1488,1522.666667,950,1855,0.820844564,841.4856045,44.84772883,14749,,260,932,,,,,,,,,,,,,,,,,,
95070,553,580,595,576,2073100,933.5,4481,4440,4424,4448.333333,950,5024.333333,0.885357925,1000,-66.5,30617,,393,163,,,,,,,,,,,,,,,,,,
95073,83,76,35,64.66666667,657000,833.75,1370,1411,1431,1404,950,1468.666667,0.955969133,833.8078339,-0.0578339,10154,,666,622,,,,,,,,,,,,,,,,,,
95076,2097,2118,2164,2126.333333,421400,703.9615385,10478,10686,10985,10716.33333,950,12842.66667,0.834432101,794.5695963,-90.60805784,82474,,278,93,,,,,,,,,,,,,,,,,,
95110,141,68,129,112.6666667,517500,815,963,1009,1070,1014,951,1126.666667,0.9,810.5746669,4.4253331,18730,,440,650,,,,,,,,,,,,,,,,,,
95111,1828,1858,1942,1876,532700,770,6176,6285,6270,6243.666667,951,8119.666667,0.768956033,813.1061661,-43.1061661,58466,,184,280,,,,,,,,,,,,,,,,,,
95112,1539,1605,1663,1602.333333,570500,755.8333333,2700,2657,2692,2683,951,4285.333333,0.626088986,819.4016049,-63.56827157,55927,,89,176,,,,,,,,,,,,,,,,,,
95116,,,,0,483700,754.5384615,3977,4148,4257,4127.333333,951,4127.333333,1,804.9454121,-50.40695056,51496,,1056,239,,,,,,,,,,,,,,,,,,
95117,401,344,380,375,845300,784.25,1073,1105,1128,1102,951,1477,0.746106974,865.1684457,-80.9184457,30067,,157,118,,,,,,,,,,,,,,,,,,
95118,237,201,328,255.3333333,782000,820.1111111,5152,5442,5455,5349.666667,951,5605,0.954445436,854.6260839,-34.51497279,31932,,659,351,,,,,,,,,,,,,,,,,,
95119,274,275,287,278.6666667,720100,846,1522,1478,1453,1484.333333,951,1763,0.841936094,844.3168865,1.6831135,9970,,288,634,,,,,,,,,,,,,,,,,,
95120,1061,1086,1116,1087.666667,1195000,901.4444444,6177,6147,6073,6132.333333,951,7220,0.849353647,923.4095819,-21.96513746,37457,,308,453,,,,,,,,,,,,,,,,,,
95121,92,85,100,92.33333333,610000,848.7,5547,5342,5191,5360,951,5452.333333,0.983065354,825.9801719,22.7198281,37469,,816,789,,,,,,,,,,,,,,,,,,
95122,584,256,239,359.6666667,499500,762.4210526,8526,8609,8331,8488.666667,951,8848.333333,0.959352044,807.5768389,-45.15578627,56545,,688,266,,,,,,,,,,,,,,,,,,
95123,659,639,769,689,683400,769,7769,7635,7578,7660.666667,951,8349.666667,0.917481736,838.2046483,-69.2046483,62228,,491,153,,,,,,,,,,,,,,,,,,
95124,1267,1204,1217,1229.333333,896300,895.5,5399,5615,5778,5597.333333,951,6826.666667,0.819921875,873.6622917,21.8377083,47082,,257,781,,,,,,,,,,,,,,,,,,
95125,2276,2192,2217,2228.333333,955100,791.7692308,5915,5934,6019,5956,951,8184.333333,0.727731845,883.4551965,-91.68596573,51939,,146,92,,,,,,,,,,,,,,,,,,
95126,1860,1886,1910,1885.333333,673800,739.25,3065,3145,3244,3151.333333,951,5036.666667,0.625678359,836.6058067,-97.3558067,31049,,88,73,,,,,,,,,,,,,,,,,,
95127,789,598,584,657,548200,759.4,6616,6543,6856,6671.666667,951,7328.666667,0.910352042,815.6876291,-56.2876291,61325,,466,210,,,,,,,,,,,,,,,,,,
95128,392,400,413,401.6666667,743300,774,2300,2376,2358,2344.666667,951,2746.333333,0.853744386,848.1807537,-74.1807537,34836,,317,142,,,,,,,,,,,,,,,,,,
95129,3951,4411,4453,4271.666667,1277400,949,5274,5437,5610,5440.333333,951,9712,0.560166118,937.1329723,11.8670277,38720,,69,705,,,,,,,,,,,,,,,,,,
95130,101,89,85,91.66666667,980700,901.5,2044,2093,2104,2080.333333,951,2172,0.957796194,887.7187741,13.7812259,13911,,679,718,,,,,,,,,,,,,,,,,,
95131,66,46,48,53.33333333,706700,715.6,1989,2236,2167,2130.666667,951,2184,0.975579976,842.0851701,-126.4851701,28565,,771,32,,,,,,,,,,,,,,,,,,
95132,782,705,728,738.3333333,746900,852,6372,6381,6353,6368.666667,951,7107,0.896111815,848.7803193,3.2196807,40299,,425,646,,,,,,,,,,,,,,,,,,
95133,125,145,142,137.3333333,609700,770.3333333,3934,3845,3803,3860.666667,951,3998,0.965649491,825.9302081,-55.59687477,25401,,713,214,,,,,,,,,,,,,,,,,,
95135,,,,0,922500,961.3333333,2201,2275,2320,2265.333333,951,2265.333333,1,878.0257969,83.30753643,20120,,1056,1095,,,,,,,,,,,,,,,,,,
95136,430,417,403,416.6666667,707200,807.6,2215,2205,2259,2226.333333,951,2643,0.842350864,842.1684431,-34.5684431,42989,,289,350,,,,,,,,,,,,,,,,,,
95138,,,,0,927000,923.5,974,943,932,949.6666667,951,949.6666667,1,878.7752539,44.7247461,18889,,1056,929,,,,,,,,,,,,,,,,,,
95139,,,,0,672600,801.5,985,950,918,951,951,951,1,836.4059515,-34.9059515,6748,,1056,345,,,,,,,,,,,,,,,,,,
95148,,,,0,723200,841.6363636,7583,7498,7563,7548,951,7548,1,844.8331791,-3.196815464,45528,,1056,590,,,,,,,,,,,,,,,,,,
95203,285,294,289,289.3333333,142900,699.25,1138,1103,1149,1130,952,1419.333333,0.796148426,748.1865353,-48.9365353,15696,,216,249,,,,,,,,,,,,,,,,,,
95204,466,413,328,402.3333333,158400,731.75,3196,3175,3092,3154.333333,952,3556.666667,0.8868791,750.7679983,-19.0179983,27786,,399,472,,,,,,,,,,,,,,,,,,
95205,135,110,127,124,106800,644,3489,3532,3689,3570,952,3694,0.966432052,742.1742247,-98.1742247,38069,,717,70,,,,,,,,,,,,,,,,,,
95206,149,153,131,144.3333333,174900,669.48,11159,10940,11052,11050.33333,952,11194.66667,0.987106956,753.5160073,-84.0360073,65004,,851,109,,,,,,,,,,,,,,,,,,
95207,1751,1680,1666,1699,179100,752,6659,6619,6913,6730.333333,952,8429.333333,0.798441949,754.2155005,-2.2155005,47965,,219,598,,,,,,,,,,,,,,,,,,
95209,,,13,13,244100,764.3846154,5896,5802,5858,5852,952,5865,0.997783461,765.0409905,-0.656375115,39488,,941,616,,,,,,,,,,,,,,,,,,
95210,10,148,124,94,162500,758.625,3801,3676,3654,3710.333333,952,3804.333333,0.975291334,751.4508369,7.1741631,39009,,768,669,,,,,,,,,,,,,,,,,,
95212,33,28,30,30.33333333,275800,788.4444444,5239,5267,5318,5274.666667,952,5305,0.994282124,770.3204987,18.12394574,25239,,902,749,,,,,,,,,,,,,,,,,,
95215,,,,0,121900,712,3887,3830,3715,3810.666667,952,3810.666667,1,744.6890693,-32.6890693,23224,,1056,366,,,,,,,,,,,,,,,,,,
95219,211,,182,196.5,307600,826.8,2633,2654,2677,2654.666667,952,2851.166667,0.931080844,775.6166615,51.1833385,27884,,557,959,,,,,,,,,,,,,,,,,,
95222,107,111,100,106,256700,822,398,399,430,409,952,515,0.794174757,767.1394701,54.8605299,5292,,213,973,,,,,,,,,,,,,,,,,,
95223,,,,0,244700,849,133,121,98,117.3333333,952,117.3333333,1,765.1409181,83.8590819,4612,,1056,1097,,,,,,,,,,,,,,,,,,
95228,,,,0,328200,829,167,159,168,164.6666667,952,164.6666667,1,779.0475091,49.9524909,3976,,1056,955,,,,,,,,,,,,,,,,,,
95236,,6,,6,330600,792,791,761,794,782,952,788,0.992385787,779.4472195,12.5527805,4223,,890,710,,,,,,,,,,,,,,,,,,
95237,,,,0,265300,761,215,287,343,281.6666667,952,281.6666667,1,768.5717657,-7.5717657,3167,,1056,559,,,,,,,,,,,,,,,,,,
95240,776,739,708,741,219500,723.5384615,4268,4378,4357,4334.333333,952,5075.333333,0.853999737,760.9439589,-37.40549736,47172,,318,329,,,,,,,,,,,,,,,,,,
95242,531,520,421,490.6666667,306700,746.7,5140,5158,5155,5151,952,5641.666667,0.913028065,775.4667701,-28.7667701,25393,,475,397,,,,,,,,,,,,,,,,,,
95245,,,,0,192700,816,66,77,66,69.66666667,952,69.66666667,1,756.4805261,59.5194739,2277,,1056,1002,,,,,,,,,,,,,,,,,,
95247,,,8,8,324200,847,158,139,129,142,952,150,0.946666667,778.3813251,68.6186749,4368,,617,1037,,,,,,,,,,,,,,,,,,
95249,,,6,6,177700,679.6,1211,1199,1264,1224.666667,952,1230.666667,0.995124594,753.9823361,-74.3823361,4042,,916,139,,,,,,,,,,,,,,,,,,
95252,,,,0,245600,805.6666667,1265,1270,1206,1247,952,1247,1,765.2908095,40.37585717,13460,,1056,902,,,,,,,,,,,,,,,,,,
95255,,,,0,148900,678,65,59,52,58.66666667,952,58.66666667,1,749.1858113,-71.1858113,2042,,1056,150,,,,,,,,,,,,,,,,,,
95304,,,,0,481900,791.6,1264,1302,1369,1311.666667,953,1311.666667,1,804.6456293,-13.0456293,15706,,1056,510,,,,,,,,,,,,,,,,,,
95307,256,245,262,254.3333333,200600,764.8125,7304,7094,7044,7147.333333,953,7401.666667,0.96563837,757.7962395,7.0162605,42753,,712,666,,,,,,,,,,,,,,,,,,
95316,154,107,53,104.6666667,236400,783.2857143,1198,1172,1130,1166.666667,953,1271.333333,0.917671736,763.7585863,19.52712799,6573,,493,760,,,,,,,,,,,,,,,,,,
95320,,,,0,252200,751.2,1960,1903,1872,1911.666667,953,1911.666667,1,766.3900131,-15.1900131,12819,,1056,496,,,,,,,,,,,,,,,,,,
95321,,,,0,209900,747.5,256,259,241,252,953,252,1,759.3451173,-11.8451173,3736,,1056,518,,,,,,,,,,,,,,,,,,
95324,,,,0,238100,783.6666667,1503,1532,1535,1523.333333,953,1523.333333,1,764.0417145,19.62495217,7324,,1056,762,,,,,,,,,,,,,,,,,,
95326,23,21,,22,265800,788.6,1746,1755,1753,1751.333333,953,1773.333333,0.987593985,768.6550387,19.9449613,9581,,854,763,,,,,,,,,,,,,,,,,,
95327,149,160,158,155.6666667,193300,765,268,232,250,250,953,405.6666667,0.616269515,756.5804537,8.4195463,9806,,84,677,,,,,,,,,,,,,,,,,,
95328,,,,0,138800,797,524,537,559,540,953,540,1,747.5036967,49.4963033,3993,,1056,953,,,,,,,,,,,,,,,,,,
95329,,,,0,193700,856,121,111,111,114.3333333,953,114.3333333,1,756.6470721,99.3529279,2460,,1056,1134,,,,,,,,,,,,,,,,,,
95330,,,6,6,288700,745,2730,2804,2898,2810.666667,953,2816.666667,0.997869822,772.4689421,-27.4689421,17853,,945,407,,,,,,,,,,,,,,,,,,
95336,410,286,287,327.6666667,257800,749.6153846,8209,8130,8021,8120,953,8447.666667,0.961212169,767.3226707,-17.70728609,42675,,694,482,,,,,,,,,,,,,,,,,,
95337,15,14,15,14.66666667,324500,801,1999,1966,1964,1976.333333,953,1991,0.992633517,778.4312889,22.5687111,31557,,894,788,,,,,,,,,,,,,,,,,,
95338,34,48,54,45.33333333,224400,774.8,942,895,1005,947.3333333,953,992.6666667,0.954331766,761.7600343,13.0399657,11062,,658,713,,,,,,,,,,,,,,,,,,
95340,574,774,618,655.3333333,187400,729.1764706,6555,6381,6158,6364.666667,953,7020,0.906647673,755.5978323,-26.42136171,33931,,455,419,,,,,,,,,,,,,,,,,,
95348,141,97,153,130.3333333,201300,783.25,3301,3330,3361,3330.666667,953,3461,0.96234229,757.9128217,25.3371783,30805,,698,803,,,,,,,,,,,,,,,,,,
95350,376,389,339,368,193400,768.6666667,7376,7138,7029,7181,953,7549,0.951251821,756.5971083,12.06955837,51046,,638,707,,,,,,,,,,,,,,,,,,
95351,726,656,680,687.3333333,139200,724.0769231,6580,6481,6569,6543.333333,953,7230.666667,0.904941914,747.5703151,-23.49339202,46458,,451,440,,,,,,,,,,,,,,,,,,
95354,95,53,43,63.66666667,164400,763,1919,1919,1905,1914.333333,953,1978,0.967812605,751.7672743,11.2327257,25394,,724,701,,,,,,,,,,,,,,,,,,
95355,27,11,6,14.66666667,246900,841.8125,9807,9693,9742,9747.333333,953,9762,0.998497576,765.5073193,76.3051807,58311,,950,1074,,,,,,,,,,,,,,,,,,
95356,1298,1160,1041,1166.333333,265900,811.3333333,1396,1982,2054,1810.666667,953,2977,0.608218565,768.6716933,42.66164003,30918,,80,913,,,,,,,,,,,,,,,,,,
