Zip,zindex,wh_avg_w,wh_num11,wh_num12,wh_num13,wh_num_avg
91352,396600.0,771.0,166.0,153.0,142.0,153.666666667
94509,273500.0,770.533333333,1531.0,1467.0,1339.0,1445.66666667
90250,467300.0,770.285714286,186.0,220.0,225.0,210.333333333
95336,257800.0,770.076923077,2929.0,2774.0,2623.0,2775.33333333
93202,121500.0,770.0,96.0,89.0,79.0,88.0
91792,435700.0,770.0,26.0,21.0,14.0,20.3333333333
92316,245900.0,769.75,324.0,292.0,266.0,294.0
93280,134500.0,768.333333333,176.0,173.0,166.0,171.666666667
95822,194800.0,768.3,642.0,647.0,634.0,641.0
95316,236400.0,768.2,603.0,588.0,576.0,589.0
95470,367300.0,768.0,181.0,193.0,174.0,182.666666667
96094,147000.0,768.0,279.0,270.0,257.0,268.666666667
93702,88400.0,767.666666667,101.0,104.0,114.0,106.333333333
93513,181000.0,767.5,45.0,43.0,38.0,42.0
95838,199200.0,767.0,423.0,423.0,438.0,428.0
95670,235800.0,766.692307692,2390.0,2230.0,2172.0,2264.0
95330,288700.0,766.5,413.0,414.0,424.0,417.0
93256,109900.0,766.0,39.0,39.0,25.0,34.3333333333
91764,302100.0,765.714285714,199.0,217.0,209.0,208.333333333
93240,127900.0,764.333333333,667.0,672.0,640.0,659.666666667
95215,121900.0,764.285714286,643.0,600.0,522.0,588.333333333
94541,436400.0,763.5,422.0,392.0,323.0,379.0
95482,284700.0,762.461538462,1818.0,1715.0,1632.0,1721.66666667
95823,185300.0,761.666666667,399.0,395.0,402.0,398.666666667
95605,173100.0,761.5,227.0,181.0,178.0,195.333333333
90805,345800.0,761.0,164.0,131.0,121.0,138.666666667
95490,228600.0,760.833333333,748.0,745.0,726.0,739.666666667
95567,264200.0,760.0,39.0,39.0,43.0,40.3333333333
95610,241500.0,759.333333333,1330.0,1337.0,1284.0,1317.0
96003,234100.0,758.545454545,1879.0,1865.0,1913.0,1885.66666667
93550,180500.0,758.166666667,681.0,677.0,583.0,647.0
96019,150900.0,757.25,970.0,977.0,866.0,937.666666667
93705,133800.0,756.285714286,267.0,278.0,274.0,273.0
92408,195700.0,755.75,137.0,154.0,171.0,154.0
93247,136200.0,755.0,148.0,104.0,106.0,119.333333333
93505,85800.0,754.75,394.0,381.0,368.0,381.0
92590,855000.0,754.666666667,1803.0,1979.0,2021.0,1934.33333333
95628,417000.0,754.111111111,3738.0,3767.0,3645.0,3716.66666667
96080,145500.0,752.785714286,2245.0,2108.0,2038.0,2130.33333333
91706,361100.0,752.75,80.0,89.0,82.0,83.6666666667
95966,159000.0,752.7,2108.0,2002.0,1844.0,1984.66666667
91731,402300.0,752.0,24.0,18.0,11.0,17.6666666667
93301,162500.0,748.0,1352.0,1312.0,1341.0,1335.0
93235,95400.0,748.0,15.0,19.0,12.0,15.3333333333
91342,404800.0,747.0,95.0,73.0,68.0,78.6666666667
95817,230400.0,747.0,74.0,85.0,112.0,90.3333333333
90660,370700.0,747.0,32.0,29.0,28.0,29.6666666667
96007,174000.0,746.5,1367.0,1276.0,1298.0,1313.66666667
93726,148100.0,745.615384615,956.0,893.0,854.0,901.0
92225,122000.0,745.5,554.0,548.0,518.0,540.0
95458,118300.0,745.0,109.0,87.0,100.0,98.6666666667
95824,144300.0,745.0,88.0,80.0,71.0,79.6666666667
91204,424600.0,743.5,192.0,216.0,190.0,199.333333333
95255,148900.0,743.0,42.0,35.0,36.0,37.6666666667
95321,209900.0,742.5,182.0,183.0,184.0,183.0
95351,139200.0,741.846153846,849.0,716.0,696.0,753.666666667
94519,414900.0,740.0,285.0,276.0,304.0,288.333333333
93268,106300.0,739.25,1112.0,1083.0,1019.0,1071.33333333
95832,170200.0,739.0,28.0,20.0,29.0,25.6666666667
93535,172700.0,737.0,1153.0,985.0,1067.0,1068.33333333
93534,153200.0,735.0,624.0,503.0,437.0,521.333333333
91767,331600.0,735.0,67.0,73.0,73.0,71.0
94134,677100.0,735.0,11.0,11.0,13.0,11.6666666667
92356,112300.0,734.5,326.0,231.0,212.0,256.333333333
92405,173400.0,733.142857143,249.0,208.0,177.0,211.333333333
95423,150500.0,733.0,90.0,92.0,79.0,87.0
95954,160600.0,729.666666667,458.0,421.0,415.0,431.333333333
95501,216800.0,726.571428571,1341.0,1205.0,1202.0,1249.33333333
95965,154100.0,726.125,607.0,620.0,602.0,609.666666667
91962,305100.0,726.0,131.0,20.0,123.0,91.3333333333
91405,431500.0,725.666666667,80.0,102.0,92.0,91.3333333333
94014,598200.0,725.5,47.0,36.0,27.0,36.6666666667
95685,275600.0,723.5,558.0,542.0,560.0,553.333333333
95370,217900.0,723.125,1645.0,1525.0,1530.0,1566.66666667
90606,382400.0,723.0,59.0,70.0,43.0,57.3333333333
93223,114600.0,722.666666667,61.0,86.0,75.0,74.0
92314,200600.0,722.5,413.0,377.0,368.0,386.0
90201,337700.0,718.8,105.0,88.0,89.0,94.0
93728,130500.0,717.0,129.0,150.0,124.0,134.333333333
96025,128900.0,717.0,122.0,114.0,90.0,108.666666667
93927,198000.0,712.0,13.0,14.0,14.0,13.6666666667
93560,159300.0,711.2,733.0,622.0,639.0,664.666666667
90063,318500.0,711.0,92.0,69.0,69.0,76.6666666667
92121,515300.0,710.5,262.0,295.0,286.0,281.0
94520,339000.0,708.25,287.0,320.0,272.0,293.0
95206,174900.0,705.727272727,778.0,757.0,701.0,745.333333333
92344,241700.0,703.0,537.0,552.0,525.0,538.0
95916,171300.0,701.0,38.0,24.0,28.0,30.0
95205,106800.0,700.4,214.0,199.0,199.0,204.0
93203,124900.0,698.25,109.0,98.0,104.0,103.666666667
93204,102700.0,698.0,16.0,17.0,11.0,14.6666666667
92325,165100.0,695.5,281.0,229.0,217.0,242.333333333
94102,783000.0,690.0,32.0,32.0,34.0,32.6666666667
95249,177700.0,686.6,1019.0,966.0,998.0,994.333333333
95422,102200.0,684.0,347.0,351.0,368.0,355.333333333
96137,313500.0,682.666666667,188.0,167.0,168.0,174.333333333
95655,301600.0,682.0,169.0,221.0,233.0,207.666666667
93701,94600.0,670.666666667,137.0,130.0,101.0,122.666666667
94804,299900.0,657.0,23.0,18.0,18.0,19.6666666667
90810,349300.0,657.0,35.0,28.0,28.0,30.3333333333
93501,75300.0,648.0,125.0,113.0,98.0,112.0
91103,581100.0,647.0,20.0,13.0,16.0,16.3333333333
95602,376900.0,641.0,90.0,71.0,76.0,79.0
95619,242000.0,628.0,38.0,22.0,27.0,29.0
