count,regionid,Zip,zindex,latitude3,longitude4
70,97711,94501,727800,37.774867,-122.28225
70,97743,94536,693800,37.567199,-121.985644
70,97751,94544,443000,37.636879,-122.049262
70,97745,94538,644400,37.507776,-121.986317
70,97748,94541,436400,37.674246,-122.084069
70,97792,94587,604100,37.596512,-122.040151
70,97774,94568,672000,37.721174,-121.90823
70,97813,94611,942300,37.831995,-122.221025
70,97783,94577,469000,37.715987,-122.165771
70,97753,94546,581500,37.7208,-122.088192
70,97807,94605,401400,37.756685,-122.154496
70,97746,94539,1192900,37.525532,-121.893289
70,97812,94610,867900,37.811413,-122.239388
70,97772,94566,919800,37.655856,-121.855452
70,97803,94601,320000,37.775237,-122.216604
70,97808,94606,393700,37.790132,-122.245955
70,97810,94608,477100,37.83425,-122.293282
70,97784,94578,437300,37.705191,-122.128599
70,97758,94551,563900,37.768968,-121.740906
70,97766,94560,581900,37.520668,-122.049433
70,97793,94588,789400,37.739263,-121.89691
70,97804,94602,660100,37.804975,-122.206076
70,97809,94607,409500,37.809507,-122.302709
70,97761,94555,722200,37.55126,-122.080624
70,97811,94609,667700,37.834618,-122.264076
70,97752,94545,455700,37.613074,-122.118847
70,97805,94603,255500,37.733994,-122.178421
70,97820,94619,533000,37.785999,-122.152451
70,97822,94621,231600,37.733509,-122.211078
70,97814,94612,442700,37.808844,-122.269828
70,97786,94580,447900,37.679222,-122.135565
70,97838,94704,790100,37.866938,-122.254387
70,97837,94703,729400,37.865311,-122.27465
70,97840,94706,718100,37.889854,-122.29494
70,97836,94702,688800,37.864303,-122.28732
70,97819,94618,1021600,37.84497,-122.238409
70,97785,94579,469700,37.686215,-122.163512
70,97839,94705,1263400,37.871848,-122.241506
70,97843,94709,772100,37.8791,-122.260684
70,97841,94707,1003600,37.900095,-122.278472
70,97712,94502,733400,37.737429,-122.247779
70,97759,94552,823300,37.704188,-122.028782
70,97749,94542,669000,37.661586,-122.041586
70,97842,94708,997000,37.90451,-122.254515
70,98166,95391,487100,37.775998,-121.59363
70,97844,94710,662800,37.87277,-122.306845
70,97791,94586,,37.563809,-121.822944
70,97821,94620,,37.829999,-122.249999
70,97722,94514,,37.82027,-121.638984
70,97747,94540,,37.656169,-122.096111
70,97824,94623,,37.804644,-122.300832
70,97806,94604,,37.801269,-122.265747
70,97815,94613,,37.782444,-122.187749
70,97832,94661,,37.83,-122.21
70,97763,94557,,37.633336,-122.097325
70,97833,94662,,37.842735,-122.291854
70,97744,94537,,37.55,-121.969999
70,97846,94720,,37.863459,-122.288707
70,97845,94712,,37.869241,-122.268763
70,97831,94660,,37.8,-122.269999
70,97750,94543,,37.670889,-122.083909
70,97825,94624,,37.748131,-122.173858
70,97835,94701,,37.869015,-122.270492
70,97818,94617,,37.8,-122.269999
70,97816,94614,,37.73003,-122.202606
70,97817,94615,,37.796266,-122.250316
70,97823,94622,,37.74,-122.189999
70,97829,94649,,37.829999,-122.292255
70,97830,94659,,37.8,-122.269999
70,97834,94666,,37.807971,-122.263853
1,98639,96120,,38.728393,-119.820983
11,98337,95642,257600,38.333482,-120.751373
11,98335,95640,227400,38.32963,-120.930794
11,98376,95685,275600,38.419426,-120.735085
11,98356,95665,241700,38.390288,-120.658465
11,98360,95669,,38.463219,-120.885653
11,98380,95689,240900,38.481228,-120.574753
11,98366,95675,,38.546255,-120.742378
11,98297,95601,,38.425447,-120.83229
11,98346,95654,,38.365261,-120.790734
11,98338,95644,,38.429999,-120.57
11,98390,95699,,38.441072,-120.855151
27,98480,95926,255500,39.743339,-121.840623
27,98482,95928,270100,39.67043,-121.822267
27,98523,95973,280800,39.89456,-121.848602
27,98519,95969,195000,39.734637,-121.62354
27,98516,95966,159000,39.458224,-121.364716
27,98515,95965,154100,39.594774,-121.553397
27,98505,95954,160600,39.913929,-121.564143
27,98500,95948,,39.37606,-121.766422
27,98490,95938,394100,39.599868,-121.790091
27,98471,95916,171300,39.699848,-121.316696
27,98472,95917,,39.420032,-121.699939
27,98518,95968,,39.435239,-121.549576
27,98494,95942,277100,40.040336,-121.528718
27,98526,95976,,39.753581,-121.869197
27,98469,95914,,39.430156,-121.367463
27,98517,95967,,39.772178,-121.596079
27,98493,95941,,39.514206,-121.264172
27,98484,95930,,39.550532,-121.209601
27,98524,95974,,39.493874,-121.782265
27,98528,95978,,39.887516,-121.497376
27,98479,95925,,39.486402,-121.182436
27,98475,95920,,39.449144,-121.904628
27,98481,95927,,39.732347,-121.83517
27,98509,95958,,39.544913,-121.757589
27,98531,95981,,39.643783,-121.005954
27,98492,95940,,39.511529,-121.557549
27,98483,95929,,39.731013,-121.841959
16,98077,95252,245600,38.166448,-120.853746
16,98058,95228,328200,37.949342,-120.679138
16,98074,95249,177700,38.193752,-120.575421
16,98052,95222,256700,38.052591,-120.619217
16,98071,95246,259700,38.258319,-120.496107
16,98080,95255,148900,38.44021,-120.4619
16,98070,95245,192700,38.303464,-120.584235
16,98051,95221,,38.078386,-120.552864
16,98055,95225,,38.183281,-120.889746
16,98076,95251,,38.098399,-120.444282
16,98054,95224,,38.200027,-120.375176
16,98056,95226,,38.226802,-120.85392
16,98081,95257,,38.371441,-120.425646
16,98062,95232,,38.352708,-120.589458
16,98059,95229,,38.112808,-120.460711
16,98073,95248,,38.337918,-120.516587
5,98485,95932,,39.278562,-122.032623
5,98536,95987,177400,39.124902,-122.270483
5,98467,95912,,38.995016,-122.107342
5,98506,95955,,39.276114,-122.194877
5,98502,95950,,39.04724,-121.916799
51,97717,94509,273500,37.990529,-121.811633
51,97721,94513,452000,37.924389,-121.711018
51,97852,94806,293400,37.980621,-122.333768
51,97760,94553,460300,37.992589,-122.145666
51,97729,94521,499800,37.953401,-121.955202
51,97850,94804,299900,37.921638,-122.343829
51,97731,94523,596100,37.953826,-122.077073
51,97789,94583,778700,37.773471,-121.985676
51,97788,94582,944400,37.762173,-121.919
51,97739,94531,360800,37.958264,-121.787231
51,97728,94520,339000,38.004213,-122.025217
51,97734,94526,990400,37.812319,-121.989821
51,97767,94561,337400,38.011985,-121.68845
51,97738,94530,675600,37.92117,-122.293748
51,97756,94549,1226400,37.90373,-122.140896
51,97801,94598,826800,37.890956,-121.982187
51,97800,94597,657200,37.918153,-122.073681
51,98049,95219,307600,37.976606,-121.48411
51,97799,94596,804600,37.891836,-122.038689
51,97726,94518,521800,37.953398,-122.022093
51,97798,94595,476400,37.86632,-122.067345
51,97847,94801,236800,37.954222,-122.383081
51,97849,94803,429100,37.955252,-122.275517
51,97754,94547,457800,38.006299,-122.258577
51,97714,94506,1147500,37.819895,-121.917527
51,97770,94564,405100,37.989446,-122.276998
51,97769,94563,1274300,37.886921,-122.194456
51,97727,94519,414900,37.990434,-122.001874
51,97715,94507,1463200,37.855287,-122.005909
51,97762,94556,1108400,37.831644,-122.098211
51,399681,94505,519100,37.866079,-121.59281
51,97851,94805,390700,37.943686,-122.322284
51,97725,94517,678500,37.890875,-121.855012
51,97778,94572,380500,38.027244,-122.24221
51,97733,94525,377200,38.041307,-122.226313
51,97719,94511,322400,38.034074,-121.642888
51,97736,94528,,37.839202,-121.963644
51,97755,94548,,37.969982,-121.66383
51,97855,94820,,37.97955,-122.297334
51,97776,94570,,37.859192,-122.125582
51,97724,94516,,37.824322,-122.159738
51,97848,94802,,37.936881,-122.359736
51,97775,94569,,38.040052,-122.189552
51,97854,94808,,37.929999,-122.339999
51,97856,94850,,37.900315,-122.320045
51,97730,94522,,37.979468,-122.031892
51,97732,94524,,37.976161,-122.057561
51,97853,94807,,37.927105,-122.384887
51,97781,94575,,37.837351,-122.105385
51,97737,94529,,37.972379,-122.059
51,97735,94527,,37.98,-122.059999
6,98259,95531,,41.818094,-124.018037
6,98287,95567,264200,41.927039,-124.13775
6,98271,95548,,41.57756,-123.993478
6,98267,95543,,41.874738,-123.841411
6,98264,95538,,41.75062,-124.198559
6,98260,95532,,41.852958,-124.151053
31,98358,95667,279600,38.731035,-120.801872
31,98415,95762,532600,38.671585,-121.056404
31,98373,95682,360100,38.61647,-120.981391
31,98663,96150,342100,38.879683,-120.020677
31,98403,95726,217800,38.792353,-120.46971
31,98664,96151,,38.929999,-119.979999
31,98357,95666,181100,38.561384,-120.278032
31,98315,95619,242000,38.679638,-120.809888
31,98393,95709,267200,38.755424,-120.681002
31,98318,95623,266900,38.609128,-120.842654
31,98670,96158,,38.929999,-119.979999
31,98363,95672,382100,38.725331,-120.994961
31,98310,95614,303700,38.89098,-120.987692
31,98375,95684,,38.621981,-120.603632
31,98328,95633,,38.851539,-120.802914
31,98355,95664,,38.789919,-121.055021
31,98330,95635,,38.897287,-120.910712
31,98324,95629,,38.507737,-120.679848
31,98331,95636,149400,38.63139,-120.407695
31,98343,95651,,38.815666,-120.937354
31,98348,95656,,38.551294,-120.730755
31,98405,95735,,38.797528,-120.19843
31,98340,95646,,38.699243,-120.084115
31,98399,95720,,38.769167,-120.290522
31,98309,95613,,38.800152,-120.8904
31,98400,95721,,38.831229,-120.076676
31,98665,96152,,38.929999,-119.979999
31,98666,96154,,38.929999,-119.979999
31,98667,96155,,39.02,-120.119999
31,98668,96156,,38.929999,-119.979999
31,98669,96157,,38.929999,-119.979999
103,97431,93722,189900,36.802399,-119.88549
103,97435,93727,188400,36.754346,-119.694592
103,97429,93720,278300,36.864153,-119.763104
103,97422,93711,291500,36.838482,-119.830371
103,97358,93611,259400,36.820208,-119.692463
103,97434,93726,148100,36.792935,-119.760326
103,97359,93612,166800,36.811877,-119.711766
103,97416,93705,133800,36.78648,-119.826889
103,97365,93619,373500,36.926179,-119.561433
103,97413,93702,88400,36.740837,-119.752927
103,97421,93710,200200,36.819459,-119.762291
103,97399,93657,173900,36.836023,-119.392528
103,97415,93704,193800,36.800955,-119.8025
103,97417,93706,101700,36.64876,-119.922565
103,97414,93703,120400,36.768875,-119.761674
103,97397,93654,170100,36.662662,-119.379738
103,97402,93662,156300,36.539762,-119.642486
103,97433,93725,133900,36.605795,-119.713953
103,97436,93728,130500,36.756062,-119.817405
103,97375,93630,173300,36.699904,-120.144121
103,97376,93631,223500,36.489974,-119.506578
103,97153,93210,136300,36.16768,-120.441006
103,399680,93730,377600,36.905435,-119.75976
103,97391,93648,123000,36.61935,-119.519463
103,97383,93640,117200,36.673125,-120.418914
103,97412,93701,94600,36.750358,-119.792954
103,97366,93620,,37.071281,-120.641126
103,97368,93622,126700,36.740527,-120.602999
103,399679,93723,272600,36.788975,-119.952457
103,97389,93646,116000,36.646515,-119.286937
103,97371,93625,204200,36.624022,-119.671669
103,97169,93234,125400,36.218307,-120.097387
103,97430,93721,,36.730054,-119.788781
103,97398,93656,131700,36.433194,-119.963798
103,97393,93650,107400,36.841594,-119.80193
103,97356,93609,138100,36.528678,-119.877663
103,97349,93602,243400,37.076343,-119.414089
103,97411,93675,210800,36.743033,-119.203864
103,418162,93737,275800,36.746897,-119.637982
103,97400,93660,118100,36.58173,-120.170647
103,97176,93242,121700,36.436142,-119.703999
103,97406,93667,238900,36.96529,-119.38394
103,97372,93626,,37.040626,-119.668056
103,97394,93651,330400,37.002588,-119.53181
103,97363,93616,,36.652401,-119.596251
103,97467,93888,,36.73051,-119.72452
103,97353,93606,,36.802536,-120.016377
103,97442,93747,,36.739999,-119.699999
103,97403,93664,391200,37.111707,-118.901136
103,97173,93239,,36.043997,-119.973149
103,97407,93668,,36.640416,-120.287778
103,97441,93745,,36.63,-119.739999
103,97443,93750,,36.735919,-119.751014
103,97355,93608,,36.50679,-120.32581
103,97437,93729,,36.851842,-119.77118
103,97367,93621,,36.80259,-119.16608
103,97395,93652,,36.595588,-119.902821
103,97370,93624,,36.378686,-120.123136
103,97432,93724,,36.73567,-119.790144
103,97384,93641,,36.697597,-119.018347
103,97404,93665,,36.954065,-120.657889
103,97461,93790,,36.78518,-119.835489
103,97460,93786,,36.737101,-119.802428
103,97465,93794,,36.78518,-119.835489
103,97444,93755,,36.789949,-119.791708
103,97374,93628,,36.766953,-118.927782
103,97392,93649,,36.822639,-119.362687
103,97360,93613,,36.822308,-119.708824
103,97378,93634,,37.211956,-118.879444
103,97452,93774,,36.739069,-119.804707
103,97418,93707,,36.73625,-119.786921
103,97457,93779,,36.739069,-119.804707
103,97451,93773,,36.739069,-119.804707
103,97419,93708,,36.73625,-119.786921
103,97420,93709,,36.73625,-119.786921
103,97450,93772,,36.739069,-119.804707
103,97352,93605,,37.188335,-119.245132
103,97449,93771,,36.739069,-119.804707
103,97423,93712,,36.73625,-119.786921
103,97425,93715,,36.73625,-119.786921
103,97427,93717,,36.73625,-119.786921
103,97453,93775,,36.739069,-119.804707
103,97426,93716,,36.73625,-119.786921
103,97373,93627,,36.519136,-120.11298
103,97448,93765,,36.807956,-119.835087
103,97462,93791,,36.78518,-119.835489
103,97424,93714,,36.73625,-119.786921
103,97428,93718,,36.73625,-119.786921
103,97454,93776,,36.739069,-119.804707
103,97440,93744,,36.76,-119.8
103,97455,93777,,36.739069,-119.804707
103,97377,93633,,36.72903,-118.792685
103,97456,93778,,36.739069,-119.804707
103,97464,93793,,36.78518,-119.835489
103,97445,93760,,36.735676,-119.781226
103,97463,93792,,36.78518,-119.835489
103,97446,93761,,36.750815,-119.787953
103,97354,93607,,36.49,-119.979999
103,97385,93642,,37.323766,-119.204774
103,97438,93740,,36.812063,-119.747397
103,97439,93741,,36.767044,-119.799449
103,97447,93764,,36.736892,-119.787054
103,97466,93844,,36.73051,-119.72452
5,98537,95988,,39.501407,-122.330613
5,98503,95951,,39.74039,-122.012809
5,98495,95943,,39.592145,-122.024587
5,98520,95970,,39.435694,-122.046038
5,98468,95913,,39.617756,-122.193706
40,98246,95501,216800,40.808118,-124.147152
40,98248,95503,230600,40.71263,-124.108633
40,98253,95521,276100,40.856419,-124.069375
40,98252,95519,264500,40.981229,-124.025373
40,98265,95540,244000,40.579827,-124.135547
40,98290,95570,353200,41.236366,-124.07593
40,98283,95562,181100,40.42285,-124.101692
40,98266,95542,,40.086007,-123.804928
40,98282,95560,,40.158383,-123.865804
40,98262,95536,,40.530975,-124.280359
40,98251,95518,,40.868366,-124.087104
40,98269,95546,,41.172249,-123.715614
40,98254,95524,,40.822687,-124.05637
40,98292,95573,,40.893839,-123.595045
40,98255,95525,,40.957233,-123.850279
40,98295,95589,,39.954859,-123.999317
40,98274,95551,,40.691026,-124.200161
40,98270,95547,,40.559256,-124.086985
40,98276,95553,,40.226144,-123.823432
40,98258,95528,,40.505009,-123.94999
40,98286,95565,,40.45477,-123.991735
40,98284,95563,,40.85718,-123.557285
40,98272,95549,,40.665164,-123.859081
40,98261,95534,,40.77,-124.139999
40,98256,95526,,40.421534,-123.602718
40,98279,95556,,41.292661,-123.616361
40,98277,95554,,40.242413,-123.857249
40,98280,95558,,40.279951,-124.203993
40,98263,95537,,40.724732,-124.217438
40,98278,95555,,41.358518,-124.019988
40,98285,95564,,40.785966,-124.204913
40,98249,95511,,40.176446,-123.565583
40,98268,95545,,40.238538,-124.128845
40,98289,95569,,40.361617,-123.916811
40,98250,95514,,40.329986,-123.668462
40,98291,95571,,40.321634,-123.921518
40,98281,95559,,40.186726,-123.81124
40,98565,96031,,41.111416,-123.20458
40,98273,95550,,40.734917,-123.747706
40,98247,95502,,40.792335,-124.163705
16,96750,92243,159400,32.767208,-115.618827
16,96740,92231,174300,32.686303,-115.559699
16,96738,92227,147200,32.995384,-115.391331
16,96756,92251,188600,32.814056,-115.697774
16,96755,92250,143600,32.822066,-115.216572
16,96754,92249,160800,32.725244,-115.46495
16,96751,92244,,32.792891,-115.572618
16,96783,92283,,32.983906,-114.765343
16,96742,92233,,33.192003,-115.509035
16,96781,92281,,33.052512,-115.595768
16,96774,92273,,32.792568,-115.692481
16,96776,92275,,33.301853,-115.971785
16,96764,92259,,32.751014,-115.899026
16,96770,92266,,33.326584,-114.965796
16,96734,92222,,32.785478,-114.562268
16,96741,92232,,32.67912,-115.502454
13,97301,93514,335000,37.515486,-118.303455
13,97325,93545,,36.57722,-118.052128
13,97300,93513,181000,37.134922,-118.151987
13,97310,93526,,36.86259,-118.253522
13,96811,92328,,36.540726,-116.868415
13,97327,93549,,36.176087,-117.929778
13,96853,92389,,35.943911,-116.161996
13,97345,93592,,35.979261,-117.284815
13,97314,93530,,36.467409,-117.843977
13,96850,92384,,36.031201,-116.234642
13,97307,93522,,36.265203,-117.5975
13,97302,93515,,37.361743,-118.400285
13,97322,93542,,35.94,-117.91
62,97225,93309,172800,35.347724,-119.064306
62,97222,93306,159100,35.485076,-118.765017
62,97223,93307,130000,35.252579,-118.840674
62,97224,93308,173800,35.542916,-118.916201
62,97227,93312,267200,35.389206,-119.119212
62,97220,93304,127200,35.333658,-119.023069
62,97226,93311,266000,35.164234,-119.20259
62,97228,93313,206900,35.143852,-119.037543
62,97337,93561,212400,35.113274,-118.505269
62,97221,93305,114600,35.395211,-118.986881
62,97155,93215,147100,35.787674,-119.147203
62,97229,93314,355600,35.39422,-119.216737
62,97336,93560,159300,34.904296,-118.28047
62,97208,93280,134500,35.690376,-119.464752
62,97198,93268,106300,35.169247,-119.419096
62,97194,93263,135600,35.496306,-119.302627
62,97217,93301,162500,35.386677,-119.023408
62,97147,93203,124900,35.130403,-118.797597
62,97297,93505,85800,35.12456,-118.00007
62,97175,93241,85800,35.258784,-118.914234
62,97183,93250,129100,35.645589,-119.198589
62,97174,93240,127900,35.599849,-118.426862
62,97294,93501,75300,35.075162,-118.15229
62,97308,93523,,35.025443,-117.828205
62,97230,93380,,35.43626,-119.068549
62,97211,93285,149600,35.704232,-118.518042
62,97311,93527,174800,35.898686,-118.163152
62,97156,93216,,35.77,-119.25
62,97240,93390,,35.34,-119.059999
62,97149,93205,,35.579205,-118.50483
62,97210,93283,,35.631308,-118.245263
62,97334,93556,,35.62,-117.669999
62,97340,93581,,35.13,-118.45
62,97172,93238,194600,35.817337,-118.46854
62,97161,93222,181900,34.851052,-119.167947
62,97237,93387,,35.29,-118.97
62,97150,93206,,35.422072,-119.477168
62,97182,93249,,35.681551,-119.902022
62,97305,93518,,35.393483,-118.446318
62,97288,93461,,35.727034,-120.244165
62,97296,93504,,35.13,-117.989999
62,97234,93384,,35.325971,-119.037769
62,97187,93255,,35.64811,-118.100696
62,97315,93531,,35.238644,-118.60987
62,97295,93502,,35.05,-118.169999
62,97219,93303,,35.375349,-119.021563
62,97233,93383,,35.33,-119.09
62,97163,93224,,35.198036,-119.564132
62,97159,93220,,35.346076,-118.868691
62,97165,93226,,35.7488,-118.712399
62,97346,93596,,35,-117.649999
62,97239,93389,,35.353679,-119.063177
62,97213,93287,,35.730272,-118.845156
62,97184,93251,,35.403941,-119.707194
62,97236,93386,,35.37658,-118.954188
62,97204,93276,,35.285133,-119.360759
62,97332,93554,,35.387437,-117.766989
62,97238,93388,,35.419085,-119.022438
62,97235,93385,,35.378277,-118.991222
62,97306,93519,,35.294267,-117.948197
62,97218,93302,,35.375349,-119.021563
62,97309,93524,,34.91461,-117.921118
8,97167,93230,160900,36.25518,-119.614213
8,97179,93245,182200,36.279692,-119.843143
8,97148,93204,102700,35.927947,-120.040133
8,97146,93202,121500,36.31173,-119.709971
8,97196,93266,,36.144331,-119.847083
8,97168,93232,,36.330344,-119.647618
8,97209,93282,,36.099999,-119.559999
8,97180,93246,,36.263345,-119.88764
16,98186,95422,102200,38.969376,-122.628532
16,98211,95451,204600,38.941512,-122.8264
16,98213,95453,217500,39.033619,-122.9421
16,98226,95467,207500,38.807069,-122.545455
16,98187,95423,150500,39.094011,-122.602467
16,98220,95461,232100,38.788948,-122.594829
16,98217,95458,118300,39.124779,-122.769507
16,98237,95485,,39.232608,-122.915733
16,98223,95464,,39.103429,-122.834678
16,98190,95426,149000,38.81846,-122.71153
16,98529,95979,,39.268602,-122.5324
16,98188,95424,,38.967876,-122.661248
16,98198,95435,,39.003792,-122.874476
16,98491,95939,,39.523446,-122.627185
16,98204,95443,,39.057129,-122.740976
16,98243,95493,,39.203981,-122.979249
19,98649,96130,115800,40.538857,-120.649005
19,98655,96137,313500,40.268903,-121.079891
19,98633,96114,178500,40.232758,-120.500972
19,98499,95947,,40.21244,-120.839951
19,98628,96109,,39.981381,-120.158674
19,98632,96113,,40.175635,-120.087304
19,98544,96006,,41.181829,-120.873576
19,98547,96009,,41.044628,-120.99688
19,98647,96128,,40.350095,-120.379368
19,98624,96105,,39.691535,-120.080063
19,98640,96121,,40.142892,-120.375257
19,98583,96054,,41.246345,-121.088886
19,98636,96117,,40.55429,-120.268704
19,98654,96136,,40.313939,-120.226745
19,98642,96123,,40.863484,-120.275525
19,98638,96119,,41.062085,-120.49586
19,98595,96068,,41.070997,-121.178457
19,98650,96132,,40.925901,-120.6093
19,98646,96127,,40.405742,-120.626558
512,96107,90250,467300,33.913119,-118.343892
512,96027,90046,1121600,34.105644,-118.371739
512,96015,90034,847800,34.02927,-118.39938
512,96025,90044,300400,33.952581,-118.295815
512,96193,90650,375800,33.90717,-118.076913
512,96239,90805,345800,33.862578,-118.177733
512,96007,90026,652100,34.078416,-118.261104
512,96047,90066,986400,34.000251,-118.431861
512,96000,90019,807000,34.049503,-118.339747
512,96083,90201,337700,33.967212,-118.16783
512,96125,90280,332800,33.938135,-118.194061
512,95985,90004,1094300,34.076131,-118.310855
512,96208,90706,401700,33.888048,-118.129042
512,96368,91342,404800,34.312462,-118.398935
512,95992,90011,307400,34.009839,-118.258487
512,96006,90025,751100,34.046786,-118.443544
512,96008,90027,1163200,34.125733,-118.2882
512,96221,90731,496200,33.739502,-118.280074
512,96364,91335,422400,34.200493,-118.540384
512,97328,93550,180500,34.453008,-118.115556
512,97318,93535,172700,34.745166,-117.885686
512,97319,93536,259400,34.812743,-118.477783
512,96236,90802,278200,33.748002,-118.207385
512,96186,90631,469300,33.941216,-117.954292
512,96192,90640,422000,34.008831,-118.106125
512,96017,90036,1300000,34.069113,-118.350114
512,96361,91331,357500,34.256792,-118.418479
512,96023,90042,513700,34.112393,-118.190421
512,96531,91801,539300,34.090457,-118.134189
512,95987,90006,511800,34.047614,-118.29222
512,96110,90255,334400,33.977693,-118.213469
512,96005,90024,986200,34.065705,-118.436852
512,96389,91367,625800,34.174856,-118.615182
512,96411,91402,356400,34.228876,-118.444531
512,96123,90277,918300,33.83119,-118.387689
512,96030,90049,2300200,34.086182,-118.49101
512,96488,91744,371600,34.028285,-117.932882
512,96465,91706,361100,34.093495,-117.966364
512,96506,91766,326200,34.039143,-117.754324
512,96415,91406,453400,34.194045,-118.49239
512,96001,90020,442500,34.065388,-118.311032
512,96237,90803,791800,33.753122,-118.130879
512,96245,90813,321000,33.782087,-118.196418
512,96009,90028,653200,34.099971,-118.327541
512,96161,90503,738500,33.84047,-118.353368
512,96510,91770,490600,34.062274,-118.081894
512,96028,90047,328200,33.953081,-118.309211
512,95999,90018,427700,34.027284,-118.317633
512,96446,91601,512400,34.168529,-118.370893
512,95997,90016,431100,34.029603,-118.356802
512,96414,91405,431500,34.203087,-118.447998
512,95984,90003,279900,33.965782,-118.273904
512,96104,90247,390100,33.89491,-118.299151
512,96369,91343,456200,34.239203,-118.477272
512,96339,91304,528800,34.230565,-118.626378
512,96024,90043,410600,33.985469,-118.337993
512,96003,90022,336600,34.029398,-118.153367
512,96464,91702,366600,34.242963,-117.813166
512,96018,90037,348200,34.003705,-118.287219
512,96026,90045,815900,33.956439,-118.404137
512,97329,93551,302900,34.586029,-118.244532
512,96124,90278,781000,33.874505,-118.371851
512,95986,90005,685100,34.060033,-118.311177
512,96370,91344,523800,34.290256,-118.513957
512,96197,90660,370700,33.987197,-118.086777
512,96489,91745,578900,34.000412,-117.969694
512,96038,90057,,34.062072,-118.275476
512,96206,90703,634800,33.866936,-118.06864
512,96505,91765,624600,33.995104,-117.811368
512,96122,90275,1158900,33.754838,-118.363232
512,96238,90804,399100,33.782536,-118.144416
512,96450,91605,423200,34.207592,-118.394108
512,96229,90745,400900,33.827085,-118.261743
512,96010,90029,659100,34.090107,-118.293985
512,96247,90815,572700,33.793499,-118.113479
512,96127,90291,1373800,33.9932,-118.465398
512,97317,93534,153200,34.725983,-118.150075
512,96273,91016,560300,34.191266,-117.990966
512,96424,91423,821000,34.146702,-118.432719
512,96451,91606,452000,34.186162,-118.390636
512,96050,90069,737800,34.093772,-118.381723
512,96046,90065,599100,34.108343,-118.227415
512,96113,90262,304300,33.924493,-118.203221
512,96159,90501,545800,33.830659,-118.314585
512,96220,90723,321000,33.899259,-118.16572
512,96152,90405,1171700,34.010694,-118.469313
512,96479,91732,414100,34.070755,-118.014055
512,96101,90241,488300,33.940488,-118.125743
512,96190,90638,466100,33.900795,-118.007221
512,96128,90292,821800,33.976502,-118.447997
512,96117,90266,1856800,33.894789,-118.407859
512,95989,90008,548600,34.007967,-118.345637
512,96324,91205,508400,34.134144,-118.241824
512,96449,91604,1017400,34.137923,-118.390792
512,96410,91401,629700,34.179396,-118.431789
512,96150,90403,958100,34.031741,-118.488924
512,96163,90505,812100,33.804723,-118.300652
512,97035,92821,576900,33.93821,-117.855995
512,96242,90808,567700,33.828717,-118.108635
512,96507,91767,331600,34.085734,-117.734274
512,96401,91387,446100,34.401811,-118.386405
512,96492,91748,562900,33.980534,-117.904164
512,96016,90035,1059500,34.052182,-118.38523
512,96341,91306,448200,34.206916,-118.575644
512,96228,90744,372200,33.776619,-118.259078
512,96452,91607,702200,34.164714,-118.400903
512,96029,90048,1203500,34.070997,-118.375927
512,96346,91311,532200,34.287432,-118.604695
512,95988,90007,491200,34.02654,-118.283091
512,96437,91505,615100,34.176714,-118.346934
512,96049,90068,1164000,34.130002,-118.335443
512,96013,90032,376600,34.081295,-118.179064
512,96494,91750,540200,34.154221,-117.767658
512,96325,91206,657400,34.167143,-118.218281
512,96295,91107,764300,34.165406,-118.089241
512,96241,90807,515000,33.830893,-118.181347
512,96044,90063,318500,34.045384,-118.187413
512,96240,90806,422800,33.808828,-118.186997
512,96014,90033,340200,34.050187,-118.211419
512,96292,91104,648700,34.167957,-118.122255
512,95982,90001,267100,33.97451,-118.248391
512,96090,90220,269200,33.874966,-118.240364
512,96095,90230,639800,33.997142,-118.397014
512,96513,91773,518300,34.111462,-117.813907
512,96522,91789,699700,34.004171,-117.852583
512,96102,90242,414700,33.923194,-118.140136
512,96496,91754,546500,34.051353,-118.145271
512,96469,91711,597300,34.157528,-117.706068
512,96378,91355,464500,34.419876,-118.602604
512,96523,91790,446000,34.069943,-117.941785
512,96133,90301,321600,33.959187,-118.35707
512,96265,91001,650900,34.220586,-118.117624
512,96349,91316,534800,34.157349,-118.517543
512,96162,90504,579000,33.867168,-118.332444
512,96019,90038,686200,34.088738,-118.327686
512,96356,91326,676100,34.294745,-118.567112
512,96517,91780,654900,34.103178,-118.050926
512,96045,90064,1083800,34.035315,-118.429977
512,96172,90604,443500,33.932908,-118.008985
512,95983,90002,254500,33.949005,-118.245833
512,96020,90039,705900,34.117506,-118.252795
512,96412,91403,842500,34.146674,-118.465397
512,96515,91776,556900,34.088997,-118.092863
512,95998,90017,497200,34.052299,-118.264247
512,96355,91325,586700,34.233124,-118.516524
512,96373,91350,456400,34.43057,-118.488203
512,96379,91356,834400,34.155029,-118.548061
512,96375,91352,396600,34.2322,-118.356591
512,95993,90012,408700,34.065923,-118.240551
512,96012,90031,404900,34.082038,-118.217639
512,96091,90221,287900,33.877965,-118.201403
512,96268,91007,1126100,34.125249,-118.050042
512,96004,90023,316700,34.02421,-118.200064
512,96473,91722,401500,34.098373,-117.907237
512,96294,91106,554400,34.138004,-118.129499
512,96121,90274,1632700,33.773335,-118.374209
512,96352,91321,407200,34.366649,-118.535759
512,96134,90302,319500,33.97285,-118.353341
512,96169,90601,432600,34.010667,-118.032503
512,96524,91791,517900,34.062916,-117.889816
512,96111,90260,430300,33.887394,-118.35048
