Zip,zindex,avg_w,num11,num12,num13,num_avg
91107,764300.0,739.454545455,6216.0,5891.0,5843.0,5983.33333333
90019,807000.0,739.428571429,4709.0,4396.0,4156.0,4420.33333333
93727,188400.0,739.357142857,7405.0,7355.0,7456.0,7405.33333333
90813,321000.0,739.333333333,7410.0,7352.0,7261.0,7341.0
95126,673800.0,739.25,3065.0,3145.0,3244.0,3151.33333333
93210,136300.0,739.25,2155.0,2180.0,2183.0,2172.66666667
94565,293900.0,739.235294118,8922.0,9226.0,8709.0,8952.33333333
92590,855000.0,738.666666667,3397.0,3930.0,3907.0,3744.66666667
93041,311800.0,738.5,1678.0,1706.0,1711.0,1698.33333333
90810,349300.0,738.25,6014.0,5834.0,5677.0,5841.66666667
93257,143500.0,738.233333333,12484.0,12999.0,13198.0,12893.6666667
91340,345700.0,738.2,7339.0,7014.0,6560.0,6971.0
95490,228600.0,737.666666667,1259.0,1184.0,1179.0,1207.33333333
93454,275200.0,737.454545455,7675.0,7730.0,8033.0,7812.66666667
95567,264200.0,737.0,179.0,173.0,164.0,172.0
93955,375500.0,736.777777778,3387.0,3309.0,3313.0,3336.33333333
91601,512400.0,736.166666667,3973.0,3791.0,3609.0,3791.0
90262,304300.0,735.941176471,11179.0,10563.0,10565.0,10769.0
92506,371000.0,735.6,7599.0,7623.0,7517.0,7579.66666667
92539,179800.0,735.5,631.0,597.0,548.0,592.0
94134,677100.0,735.428571429,2338.0,2567.0,2646.0,2517.0
96130,115800.0,735.0,1659.0,1612.0,1676.0,1649.0
93705,133800.0,734.857142857,2473.0,2421.0,2408.0,2434.0
90301,321600.0,734.5,4579.0,4368.0,4358.0,4435.0
93036,405300.0,734.363636364,7998.0,8125.0,8103.0,8075.33333333
94578,437300.0,734.333333333,879.0,860.0,904.0,881.0
92284,136300.0,734.0,2634.0,2434.0,2481.0,2516.33333333
93933,415600.0,733.666666667,1987.0,1990.0,1877.0,1951.33333333
95824,144300.0,733.0,2704.0,2660.0,2626.0,2663.33333333
93637,176400.0,732.928571429,7846.0,7924.0,7970.0,7913.33333333
93543,180300.0,732.75,2173.0,2014.0,2017.0,2068.0
93101,794600.0,732.5,1461.0,1478.0,1424.0,1454.33333333
95966,159000.0,732.454545455,4045.0,3908.0,3774.0,3909.0
93552,216300.0,732.1,7591.0,7378.0,7067.0,7345.33333333
92308,176100.0,732.0,4871.0,5095.0,5425.0,5130.33333333
95204,158400.0,731.75,3196.0,3175.0,3092.0,3154.33333333
95610,241500.0,731.333333333,2276.0,2386.0,2384.0,2348.66666667
90005,685100.0,731.333333333,5667.0,5840.0,5837.0,5781.33333333
95817,230400.0,731.0,808.0,848.0,915.0,857.0
93242,121700.0,731.0,493.0,483.0,483.0,486.333333333
94704,790100.0,730.0,2470.0,2390.0,2334.0,2398.0
93304,127200.0,729.642857143,6182.0,6228.0,6508.0,6306.0
91402,356400.0,729.6,5694.0,5308.0,5035.0,5345.66666667
90001,267100.0,729.583333333,7585.0,7617.0,7125.0,7442.33333333
90011,307400.0,729.321428571,15993.0,14365.0,13876.0,14744.6666667
95340,187400.0,729.176470588,6555.0,6381.0,6158.0,6364.66666667
95827,224800.0,729.0,2063.0,1953.0,1911.0,1975.66666667
92254,114000.0,729.0,1214.0,1314.0,1302.0,1276.66666667
92376,251800.0,728.9,11223.0,11140.0,11282.0,11215.0
94590,218200.0,728.8,1539.0,1798.0,1650.0,1662.33333333
92004,229600.0,728.666666667,347.0,352.0,303.0,334.0
95492,483600.0,727.875,3940.0,3923.0,3904.0,3922.33333333
94606,393700.0,727.857142857,1984.0,1937.0,1852.0,1924.33333333
94533,262000.0,727.764705882,8686.0,8780.0,9418.0,8961.33333333
93307,130000.0,727.476190476,12519.0,12698.0,12768.0,12661.6666667
95965,154100.0,727.0,1280.0,1283.0,1247.0,1270.0
92394,177100.0,727.0,733.0,679.0,676.0,696.0
94607,409500.0,726.8,1694.0,1813.0,2242.0,1916.33333333
90201,337700.0,726.736842105,17117.0,16724.0,16572.0,16804.3333333
95363,252000.0,726.0,3977.0,3992.0,3976.0,3981.66666667
95691,295400.0,726.0,4111.0,4223.0,4169.0,4167.66666667
90221,287900.0,725.6,6201.0,6517.0,6660.0,6459.33333333
93212,103900.0,725.5,2277.0,2226.0,2233.0,2245.33333333
90222,257100.0,725.5,2837.0,2729.0,2680.0,2748.66666667
94603,255500.0,725.363636364,2907.0,2939.0,3046.0,2964.0
95828,203800.0,725.1,5412.0,5241.0,5187.0,5280.0
90059,261500.0,725.076923077,4379.0,4610.0,4616.0,4535.0
92220,186500.0,724.5,2946.0,2892.0,2758.0,2865.33333333
92867,603300.0,724.4,2961.0,2841.0,2841.0,2881.0
93286,134200.0,724.25,1623.0,1618.0,1643.0,1628.0
95351,139200.0,724.076923077,6580.0,6481.0,6569.0,6543.33333333
93906,321700.0,724.055555556,8641.0,9046.0,9208.0,8965.0
95240,219500.0,723.538461538,4268.0,4378.0,4357.0,4334.33333333
92101,486800.0,723.181818182,2683.0,2908.0,3029.0,2873.33333333
95470,367300.0,723.0,391.0,409.0,372.0,390.666666667
93033,352300.0,722.888888889,11811.0,11746.0,11934.0,11830.3333333
92240,151000.0,722.571428571,4799.0,4185.0,4166.0,4383.33333333
92324,212500.0,722.466666667,9164.0,9186.0,8243.0,8864.33333333
93905,275300.0,722.357142857,8168.0,8498.0,8813.0,8493.0
93648,123000.0,722.333333333,2121.0,2114.0,2160.0,2131.66666667
90305,398700.0,722.25,1243.0,1022.0,995.0,1086.66666667
91303,394400.0,722.166666667,2768.0,2753.0,2785.0,2768.66666667
95838,199200.0,721.909090909,4193.0,4341.0,4469.0,4334.33333333
93458,253900.0,721.8,5071.0,5285.0,5526.0,5294.0
92408,195700.0,721.75,963.0,1069.0,1318.0,1116.66666667
95954,160600.0,721.666666667,591.0,559.0,533.0,561.0
91106,554400.0,721.5,1227.0,1209.0,1193.0,1209.66666667
91906,227300.0,721.0,265.0,277.0,270.0,270.666666667
95370,217900.0,720.5,2072.0,1932.0,1947.0,1983.66666667
93907,385200.0,720.25,1863.0,1908.0,1927.0,1899.33333333
95605,173100.0,720.0,957.0,920.0,1004.0,960.333333333
94509,273500.0,720.0,6241.0,6130.0,6269.0,6213.33333333
91766,326200.0,719.666666667,8353.0,8349.0,8701.0,8467.66666667
90037,348200.0,719.666666667,6385.0,5929.0,4694.0,5669.33333333
96025,128900.0,719.5,164.0,152.0,133.0,149.666666667
90016,431100.0,719.4,3634.0,3598.0,3444.0,3558.66666667
93268,106300.0,719.375,2104.0,2117.0,2057.0,2092.66666667
91405,431500.0,718.833333333,3703.0,3660.0,3449.0,3604.0
90043,410600.0,718.571428571,4667.0,4760.0,4755.0,4727.33333333
90062,371700.0,718.0,2095.0,1937.0,1793.0,1941.66666667
93030,420200.0,718.0,7796.0,7576.0,7650.0,7674.0
93726,148100.0,717.714285714,5525.0,5359.0,5486.0,5456.66666667
95367,233600.0,717.666666667,2089.0,2185.0,2247.0,2173.66666667
93280,134500.0,716.777777778,3806.0,3895.0,3962.0,3887.66666667
92404,197500.0,716.3125,9204.0,9206.0,8227.0,8879.0
94806,293400.0,716.142857143,4596.0,4660.0,4778.0,4678.0
95832,170200.0,716.0,739.0,734.0,823.0,765.333333333
95131,706700.0,715.6,1989.0,2236.0,2167.0,2130.66666667
92356,112300.0,715.0,622.0,440.0,445.0,502.333333333
92264,277100.0,715.0,893.0,862.0,869.0,874.666666667
92236,174100.0,714.5,5073.0,5145.0,5373.0,5197.0
93618,152500.0,713.916666667,4666.0,4722.0,4905.0,4764.33333333
94612,442700.0,713.0,1318.0,1296.0,1291.0,1301.66666667
92084,447300.0,712.888888889,4799.0,4923.0,4880.0,4867.33333333
94559,469800.0,712.8,1243.0,1253.0,1271.0,1255.66666667
91401,629700.0,712.625,3502.0,3395.0,3465.0,3454.0
91352,396600.0,712.181818182,7569.0,7075.0,6897.0,7180.33333333
93291,192700.0,712.055555556,7428.0,7679.0,7626.0,7577.66666667
95215,121900.0,712.0,3887.0,3830.0,3715.0,3810.66666667
91411,571600.0,711.6,4439.0,4351.0,4377.0,4389.0
92113,303300.0,711.538461538,5084.0,5286.0,5093.0,5154.33333333
95987,177400.0,711.5,830.0,863.0,881.0,858.0
93647,128700.0,711.0,2343.0,2361.0,2429.0,2377.66666667
95620,333400.0,710.666666667,2619.0,2578.0,2523.0,2573.33333333
95476,591300.0,710.5,3256.0,3237.0,3236.0,3243.0
94605,401400.0,710.4,2270.0,2258.0,2140.0,2222.66666667
90026,652100.0,710.235294118,6428.0,6116.0,6034.0,6192.66666667
93701,94600.0,710.166666667,2170.0,2191.0,2077.0,2146.0
93203,124900.0,710.0,4140.0,4095.0,3978.0,4071.0
90003,279900.0,709.333333333,10267.0,9133.0,8949.0,9449.66666667
95916,171300.0,709.0,48.0,37.0,45.0,43.3333333333
93305,114600.0,708.714285714,2874.0,2992.0,3109.0,2991.66666667
93270,175700.0,707.5,648.0,635.0,651.0,644.666666667
93241,85800.0,707.5,1429.0,1404.0,1457.0,1430.0
90028,653200.0,706.5,4171.0,3884.0,3516.0,3857.0
94621,231600.0,706.307692308,2963.0,2914.0,3098.0,2991.66666667
92314,200600.0,705.5,608.0,604.0,571.0,594.333333333
95823,185300.0,705.470588235,8538.0,8429.0,8519.0,8495.33333333
95076,421400.0,703.961538462,10478.0,10686.0,10985.0,10716.3333333
95482,284700.0,703.428571429,3998.0,3988.0,3998.0,3994.66666667
94805,390700.0,703.0,1260.0,1336.0,1312.0,1302.66666667
91746,374500.0,702.875,3316.0,3091.0,3085.0,3164.0
92405,173400.0,702.75,4448.0,4365.0,4079.0,4297.33333333
94801,236800.0,702.571428571,1874.0,1929.0,1907.0,1903.33333333
93702,88400.0,702.5,5802.0,5654.0,5662.0,5706.0
95380,198100.0,701.777777778,4597.0,4579.0,4673.0,4616.33333333
93015,340300.0,701.666666667,1145.0,1162.0,1104.0,1137.0
90044,300400.0,701.538461538,7317.0,7176.0,6678.0,7057.0
90061,289900.0,700.4,3891.0,3866.0,3567.0,3774.66666667
93505,85800.0,699.5,1204.0,1229.0,1238.0,1223.66666667
90640,422000.0,699.333333333,11329.0,10690.0,10330.0,10783.0
95203,142900.0,699.25,1138.0,1103.0,1149.0,1130.0
93292,179400.0,698.846153846,4557.0,4492.0,4476.0,4508.33333333
95501,216800.0,698.5,2260.0,2066.0,2014.0,2113.33333333
94124,610100.0,698.0,1295.0,1199.0,1139.0,1211.0
92553,222100.0,697.315789474,9571.0,9497.0,9398.0,9488.66666667
91767,331600.0,697.285714286,5044.0,4883.0,4899.0,4942.0
90248,404200.0,696.0,2450.0,2064.0,1930.0,2148.0
93235,95400.0,696.0,410.0,420.0,403.0,411.0
94520,339000.0,695.4,2371.0,2379.0,2299.0,2349.66666667
95655,301600.0,695.333333333,386.0,482.0,494.0,454.0
93434,205600.0,695.0,825.0,842.0,795.0,820.666666667
96137,313500.0,693.0,236.0,222.0,215.0,224.333333333
93638,138300.0,692.1875,6028.0,6152.0,6264.0,6148.0
93728,130500.0,691.6,1487.0,1547.0,1537.0,1523.66666667
93535,172700.0,691.5,9215.0,8675.0,8755.0,8881.66666667
93513,181000.0,691.0,117.0,119.0,124.0,120.0
94541,436400.0,690.833333333,4429.0,4457.0,4576.0,4487.33333333
93301,162500.0,689.75,3887.0,3891.0,4061.0,3946.33333333
93263,135600.0,689.285714286,3580.0,3566.0,3587.0,3577.66666667
92231,174300.0,688.090909091,5853.0,5808.0,5951.0,5870.66666667
93256,109900.0,687.0,684.0,747.0,774.0,735.0
93660,118100.0,686.0,551.0,579.0,581.0,570.333333333
93234,125400.0,686.0,813.0,835.0,854.0,834.0
95540,244000.0,685.857142857,1534.0,1473.0,1485.0,1497.33333333
93219,116000.0,685.5,1434.0,1389.0,1409.0,1410.66666667
93927,198000.0,685.333333333,2559.0,2659.0,2824.0,2680.66666667
93706,101700.0,684.291666667,7385.0,7517.0,7649.0,7517.0
92325,165100.0,683.5,407.0,347.0,333.0,362.333333333
91962,305100.0,682.0,277.0,290.0,268.0,278.333333333
95685,275600.0,681.2,799.0,794.0,798.0,797.0
90047,328200.0,680.636363636,4073.0,3952.0,3762.0,3929.0
94804,299900.0,680.222222222,3498.0,3535.0,3477.0,3503.33333333
90033,340200.0,680.111111111,7663.0,7231.0,6690.0,7194.66666667
95249,177700.0,679.6,1211.0,1199.0,1264.0,1224.66666667
95255,148900.0,678.0,65.0,59.0,52.0,58.6666666667
95422,102200.0,676.666666667,759.0,774.0,806.0,779.666666667
93550,180500.0,675.571428571,8484.0,8319.0,8103.0,8302.0
90063,318500.0,675.4375,7327.0,7250.0,7064.0,7213.66666667
90008,548600.0,671.857142857,2219.0,2158.0,2126.0,2167.66666667
94609,667700.0,670.8,634.0,655.0,775.0,688.0
94544,443000.0,670.583333333,4147.0,4119.0,4130.0,4132.0
92582,234000.0,670.0,938.0,885.0,873.0,898.666666667
95206,174900.0,669.48,11159.0,10940.0,11052.0,11050.3333333
93703,120400.0,669.2,4475.0,4483.0,4401.0,4453.0
93250,129100.0,666.8,2267.0,2273.0,2313.0,2284.33333333
93534,153200.0,664.25,3557.0,2744.0,2471.0,2924.0
90017,497200.0,662.888888889,4136.0,3882.0,3811.0,3943.0
92121,515300.0,662.0,1016.0,1129.0,1115.0,1086.66666667
90002,254500.0,659.090909091,4971.0,4470.0,4328.0,4589.66666667
92344,241700.0,656.0,1635.0,1720.0,1715.0,1690.0
93223,114600.0,655.5,1427.0,1470.0,1323.0,1406.66666667
92225,122000.0,652.0,1995.0,1982.0,1969.0,1982.0
93204,102700.0,647.25,1488.0,1579.0,1609.0,1558.66666667
93926,255300.0,645.5,1629.0,1643.0,1738.0,1670.0
95205,106800.0,644.0,3489.0,3532.0,3689.0,3570.0
93560,159300.0,643.166666667,2091.0,1998.0,1979.0,2022.66666667
93501,75300.0,641.0,513.0,493.0,477.0,494.333333333
93247,136200.0,637.2,2272.0,1877.0,1931.0,2026.66666667
94519,414900.0,635.0,785.0,814.0,815.0,804.666666667
95602,376900.0,628.5,115.0,85.0,97.0,99.0
95619,242000.0,622.0,48.0,36.0,41.0,41.6666666667
94102,783000.0,617.0,231.0,267.0,272.0,256.666666667
90056,906900.0,614.0,180.0,214.0,151.0,181.666666667
95423,150500.0,576.5,169.0,168.0,142.0,159.666666667
